Model,Scenario,Region,Variable,Unit,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GCAM-PR 5.3,Current Policies,USA,Land Cover Forest,million ha,219.8763092,222.2777728,224.1449784,224.3054466,224.970242,226.107815,227.9929109,229.8830774,231.3047552,232.4937524,233.6053216,234.4892084,235.0193056,235.6562589,235.4840803,235.0998619,234.5473156,234.0361092,233.4663239,233.0435148
GCAM-PR 5.3,Current Policies,World,Land Cover Forest,million ha,3007.063692,3002.475946,2987.545653,2994.395979,3008.518869,3022.555686,3029.642855,3034.629284,3038.509617,3039.909218,3042.976959,3044.920814,3045.216115,3043.511156,3040.235296,3035.130279,3029.623055,3023.56489,3017.696908,3011.417784
GCAM-PR 5.3,Current Policies,USA,Land Cover Pasture,million ha,460.0267291,466.2165453,471.3010212,467.2949569,464.6488049,462.6596507,460.909032,458.9934421,455.853027,453.3391561,451.5049675,450.0352511,448.6138738,447.1727179,445.557894,444.0414606,442.8211919,441.7763778,440.9462266,440.0996764
GCAM-PR 5.3,Current Policies,World,Land Cover Pasture,million ha,6479.766695,6478.002921,6433.57164,6397.678643,6373.010029,6351.167691,6340.82295,6333.363981,6318.107749,6303.141238,6291.209822,6282.331691,6270.617293,6257.199601,6240.385668,6223.396103,6208.464459,6194.353631,6183.123348,6170.89372
GCAM-PR 5.3,Current Policies,USA,Population,million,298.733,312.697,324.365,332.593,347.295,358.1,367.786,376.365,384.129,391.556,399.081,406.895,414.494,421.302,427.006,431.406,434.476,436.361,437.212,437.034
GCAM-PR 5.3,Current Policies,World,Population,million,6534.314,6947.252,7369.295,7782.99,8147.605,8479.337,8777.133,9037.223,9258.307,9439.741,9580.328,9682.05,9748.602,9782.099,9784.668,9757.143,9701.787,9623.373,9527.112,9416.937
GCAM-PR 5.3,Current Policies,USA,Price Agriculture,Index (2010 = 1),1,1,1,1.058724384,1.07907905,1.066747519,1.109981092,1.131373467,1.168054521,1.19915551,1.225045678,1.25340279,1.29264469,1.337219962,1.392062492,1.451361434,1.501715719,1.549762219,1.593183598,1.645960262
GCAM-PR 5.3,Current Policies,World,Price Agriculture,Index (2010 = 1),1,1,1,1.032122013,1.058687642,1.078265391,1.152150768,1.194778769,1.262041325,1.314170656,1.368125573,1.42065118,1.481029377,1.55083456,1.621498479,1.69331276,1.752488179,1.809895238,1.864690133,1.932086516
GCAM-PR 5.3,Current Policies,USA,Price Agriculture,Index (2010 = 1),1,1,1,1.041614777,1.0812868,1.114213982,1.262869497,1.346776524,1.426309864,1.508005141,1.585506062,1.663993305,1.76249589,1.894802387,2.008876889,2.116764469,2.200920566,2.294919949,2.386548175,2.521883375
GCAM-PR 5.3,Current Policies,World,Price Agriculture,Index (2010 = 1),1,1,1,1.024312542,1.044841474,1.063081725,1.175288022,1.238576419,1.315967867,1.368368883,1.434302858,1.499594482,1.576505697,1.667828589,1.760948308,1.846007957,1.915027877,1.979757382,2.04074396,2.118578698
GCAM-PR 5.3,Current Policies,USA,Price Agriculture,Index (2010 = 1),1,1,1,1.080349549,1.1027571,1.094266768,1.121905507,1.129846376,1.164530284,1.190437839,1.215148618,1.232686272,1.258578773,1.29357881,1.340697141,1.390291818,1.426970352,1.462602648,1.493342466,1.536471545
GCAM-PR 5.3,Current Policies,World,Price Agriculture,Index (2010 = 1),1,1,1,1.05853546,1.086814839,1.09959481,1.19239385,1.222204094,1.286060651,1.332603464,1.371797708,1.401532041,1.436897041,1.48489976,1.545502857,1.611124728,1.663297828,1.714685686,1.762624191,1.824744754
GCAM-PR 5.3,Current Policies,USA,Price Agriculture,Index (2010 = 1),1,1,1,0.997738133,0.998831618,0.993217122,1.064187464,1.104231094,1.15298448,1.198368895,1.245255321,1.291283845,1.348128751,1.422007792,1.4942895,1.569213004,1.630559856,1.695474495,1.756984758,1.833378952
GCAM-PR 5.3,Current Policies,World,Price Agriculture,Index (2010 = 1),1,1,1,1.01266835,1.026966617,1.03808972,1.106848732,1.139680489,1.192524303,1.230360642,1.279732259,1.328270086,1.385177878,1.455999574,1.527250265,1.599767956,1.659568643,1.719201064,1.774932546,1.846511058
GCAM-PR 5.3,Current Policies,USA,Price Carbon,US$2010/t CO2,0,0,0,4.694829475,8.233966639,6.958256629,37.94039379,55.65340218,56.80438143,65.86090134,70.7017117,78.84373229,95.20839164,124.8597504,140.0449041,153.5746982,161.5335709,176.3838491,193.8593854,219.4364264
GCAM-PR 5.3,Current Policies,USA,Price Final Energy,US$2010/GJ or local currency/GJ,31.94486287,32.14290889,31.65699251,32.85446735,31.80685035,30.70807576,32.52170097,35.86647114,36.29735681,36.03333847,34.61351371,33.67621635,33.50063448,35.33133373,35.02148336,34.73261245,33.53194227,32.83026029,32.84639833,33.89504817
GCAM-PR 5.3,Current Policies,World,Price Final Energy,US$2010/GJ or local currency/GJ,35.15996086,39.31650672,38.03086674,35.81389744,35.42133861,34.91956962,35.33820349,36.17850216,37.62173313,38.22717389,38.36521868,38.24633479,38.29635262,38.2353004,38.64537708,38.69940622,38.36574922,38.08443595,37.76916219,37.56138392
GCAM-PR 5.3,Current Policies,USA,Price Final Energy,US$2010/GJ or local currency/GJ,9.017033022,10.6718922,10.67896066,10.6878043,10.86132051,10.76562193,10.91309134,11.14315524,11.17217144,11.28171645,11.39791034,11.42647467,11.55790287,11.75678807,11.79251769,11.8113992,11.75798229,11.77015037,11.90548397,12.16837264
GCAM-PR 5.3,Current Policies,World,Price Final Energy,US$2010/GJ or local currency/GJ,9.320458433,10.7097712,10.70889773,10.66730092,11.35140959,12.00438494,11.6468507,11.76177271,11.95709847,12.27206258,12.51813642,12.63950558,12.85946404,13.11981601,13.24439563,13.32060954,13.30833555,13.37154523,13.57100333,13.88692665
GCAM-PR 5.3,Current Policies,USA,Price Final Energy,US$2010/GJ or local currency/GJ,12.70825463,18.41750587,19.07474369,17.94711428,18.52847104,19.89313598,19.82535621,19.98799537,20.0926667,20.46974814,20.94262499,21.41898766,21.8574582,22.37962063,22.68404861,22.87176629,22.98683052,23.11228764,23.22715821,23.30355569
GCAM-PR 5.3,Current Policies,World,Price Final Energy,US$2010/GJ or local currency/GJ,12.71584052,18.41370839,18.41085196,18.85381897,19.75334222,20.1199874,19.76989884,20.17588452,20.50528713,20.98706613,21.61693686,22.17617743,22.60789219,23.08432849,23.45882583,23.71515539,23.91014225,24.09861641,24.23013639,24.34068499
GCAM-PR 5.3,Current Policies,USA,Price Final Energy,US$2010/GJ or local currency/GJ,6.716103555,6.86508994,6.919604239,6.466641732,6.276890658,6.339732186,3.986321813,2.912741929,3.512896271,3.539814522,3.730469326,3.619084574,2.958480362,1.395727438,1.143163884,1.137728592,1.542483546,1.447491815,1.108053964,0.317833856
GCAM-PR 5.3,Current Policies,World,Price Final Energy,US$2010/GJ or local currency/GJ,6.749596039,6.917073593,7.007442582,6.72802654,6.918483654,7.312784385,6.135683917,5.832987341,5.929356454,6.398430574,6.546390691,6.363634973,6.011332351,5.614061242,5.449885113,5.49543399,5.695506531,5.824515213,5.775041731,5.637837255
GCAM-PR 5.3,Current Policies,USA,Price Final Energy,US$2010/GJ or local currency/GJ,2.349753493,2.549874872,2.549897465,2.579659239,2.600361116,2.633344043,2.65530146,2.648113577,2.639347394,2.650973238,2.664012774,2.680086262,2.704219087,2.721415782,2.702282522,2.667937545,2.64273961,2.634564078,2.633195573,2.638356518
GCAM-PR 5.3,Current Policies,World,Price Final Energy,US$2010/GJ or local currency/GJ,2.349780827,2.549950116,2.550016181,2.588388607,3.117739921,3.750033977,3.442101615,3.383597084,3.483220534,3.639662895,3.783564487,3.887165358,4.003101037,4.133190282,4.208563199,4.251414638,4.290340801,4.365250657,4.456826671,4.558064933
GCAM-PR 5.3,Current Policies,USA,Price Final Energy,US$2010/GJ or local currency/GJ,31.94486287,32.14290889,31.65699251,32.81121741,31.647697,30.46636019,32.36968063,35.57727746,35.90681624,35.56598083,34.13421393,33.1785192,32.95355492,34.6309428,34.28978463,33.96766935,32.80605323,32.11808859,32.09652817,33.03230855
GCAM-PR 5.3,Current Policies,World,Price Final Energy,US$2010/GJ or local currency/GJ,35.15996086,39.31650672,38.03086674,35.79770695,35.50149222,34.97507339,35.21827567,35.9348934,37.30221809,37.81399972,37.85357725,37.68526758,37.67142417,37.54285543,37.85524754,37.82530643,37.44155595,37.12257447,36.77318893,36.53889889
GCAM-PR 5.3,Current Policies,USA,Price Final Energy,US$2010/GJ or local currency/GJ,9.017033022,10.6718922,10.67896066,10.6878043,10.86132051,10.76562193,10.91309134,11.14315524,11.17217144,11.28171645,11.39791034,11.42647467,11.55790287,11.75678807,11.79251769,11.8113992,11.75798229,11.77015037,11.90548397,12.16837264
GCAM-PR 5.3,Current Policies,World,Price Final Energy,US$2010/GJ or local currency/GJ,9.320458433,10.7097712,10.70889773,10.66730092,11.35140959,12.00438494,11.6468507,11.76177271,11.95709847,12.27206258,12.51813642,12.63950558,12.85946404,13.11981601,13.24439563,13.32060954,13.30833555,13.37154523,13.57100333,13.88692665
GCAM-PR 5.3,Current Policies,USA,Price Final Energy,US$2010/GJ or local currency/GJ,0,0,0,37.89340896,38.06511771,37.3760234,38.93398978,38.97046175,38.48406123,37.61873952,37.32567272,36.82377967,36.24410128,35.74640412,35.31874606,34.97500581,34.76521129,34.37983489,33.92893806,33.75948864
GCAM-PR 5.3,Current Policies,World,Price Final Energy,US$2010/GJ or local currency/GJ,0,0,0,37.16199265,37.70669184,37.86541955,38.31976589,38.42327125,38.33660997,37.92507987,37.97278795,37.73624463,37.31390203,37.27802515,37.11531942,36.9339803,36.72826265,36.46613045,36.167026,36.44582375
GCAM-PR 5.3,Current Policies,USA,Price Final Energy,US$2010/GJ or local currency/GJ,12.70825463,18.41750587,19.07474369,17.94711428,18.52847104,19.89313598,19.82535621,19.98799537,20.0926667,20.46974814,20.94262499,21.41898766,21.8574582,22.37962063,22.68404861,22.87176629,22.98683052,23.11228764,23.22715821,23.30355569
GCAM-PR 5.3,Current Policies,World,Price Final Energy,US$2010/GJ or local currency/GJ,12.71584052,18.41370839,18.41085196,18.85381897,19.75334222,20.1199874,19.76989884,20.17588452,20.50528713,20.98706613,21.61693686,22.17617743,22.60789219,23.08432849,23.45882583,23.71515539,23.91014225,24.09861641,24.23013639,24.34068499
GCAM-PR 5.3,Current Policies,USA,Price Primary Energy,US$2010/GJ or local currency/GJ,6.264238435,6.41322482,6.467739119,6.014776612,5.825025538,5.887867066,3.534456693,2.460876809,3.061037606,3.087959085,3.278604206,3.167212999,2.506615242,0.943862318,0.691298764,0.685863472,1.090618426,0.995626695,0.656188844,-0.134031264
GCAM-PR 5.3,Current Policies,World,Price Primary Energy,US$2010/GJ or local currency/GJ,6.297730919,6.465208473,6.555577462,6.289001248,6.225850072,6.398110537,5.076566441,4.661177931,4.639866036,4.95849933,4.975721241,4.70551736,4.261525059,3.75142445,3.49274228,3.461046937,3.59695559,3.64269609,3.499743829,3.266541824
GCAM-PR 5.3,Current Policies,USA,Price Primary Energy,US$2010/GJ or local currency/GJ,1.897888373,2.098009752,2.098032345,2.127794119,2.148495996,2.181478923,2.20343634,2.196248457,2.187482274,2.199108118,2.212147654,2.228221142,2.252353967,2.269550662,2.250417402,2.216072425,2.19087449,2.182698958,2.181330453,2.186491398
GCAM-PR 5.3,Current Policies,World,Price Primary Energy,US$2010/GJ or local currency/GJ,1.897915707,2.098084996,2.098151061,2.130348064,2.176167087,2.368652853,2.225146845,2.211786868,2.193729712,2.199731147,2.212895249,2.229048418,2.253294008,2.270554045,2.251421087,2.217028201,2.19178992,2.183431625,2.181529455,2.186773309
GCAM-PR 5.3,Current Policies,USA,Price Primary Energy,US$2010/GJ or local currency/GJ,3.96995784,5.648314,5.648314,5.632724653,5.758569089,5.673360238,5.720999732,5.862691723,5.922628404,6.028106633,6.144784663,6.185743008,6.295675337,6.435108002,6.497852702,6.555271848,6.55591737,6.594648666,6.741085241,7.006330066
GCAM-PR 5.3,Current Policies,World,Price Primary Energy,US$2010/GJ or local currency/GJ,3.96995784,5.648314,5.648314,5.606480166,5.722954452,5.767424839,5.6799728,5.825395704,5.89015665,6.028106633,6.144784663,6.185743008,6.295685423,6.435116071,6.497852702,6.55526277,6.555920395,6.594654717,6.741063051,7.006333092
GCAM-PR 5.3,Current Policies,USA,Price Primary Energy,US$2010/GJ or local currency/GJ,5.863434073,11.16481249,11.15922873,11.33138934,11.46633563,11.30966754,11.29691848,11.31899532,11.46142966,11.7649862,12.19422578,12.60448704,12.93683383,13.32514735,13.63025314,13.814485,13.93958709,14.07408151,14.19476178,14.31718495
GCAM-PR 5.3,Current Policies,World,Price Primary Energy,US$2010/GJ or local currency/GJ,5.799109863,11.08762626,11.08649559,11.34181956,11.51436042,11.49441078,11.29648074,11.30824941,11.44576871,11.75948111,12.21825028,12.65961257,13.01070168,13.418048,13.73035841,13.90768521,14.0206999,14.14004575,14.24407257,14.35092253
GCAM-PR 5.3,Current Policies,USA,Price Secondary Energy,US$2010/GJ or local currency/GJ,20.29200377,20.65110744,20.43259838,21.55577368,19.92621896,19.48393983,21.73823036,24.76485521,25.22127126,25.08525986,23.96947578,23.28180161,23.24736304,24.91697238,24.77889531,24.65802139,23.7833719,23.33315286,23.48491499,24.50435497
GCAM-PR 5.3,Current Policies,World,Price Secondary Energy,US$2010/GJ or local currency/GJ,21.63806659,25.51861566,24.53382505,22.87088879,22.34596979,21.61378792,22.44165323,23.33351395,24.62755781,25.12921282,25.2297397,25.19355922,25.27918968,25.26660705,25.65984166,25.75992172,25.57088173,25.40055177,25.21180933,25.12218571
GCAM-PR 5.3,Current Policies,USA,Price Secondary Energy,US$2010/GJ or local currency/GJ,4.61547944,6.2938356,6.2938356,6.278246253,6.404090689,6.318881838,6.366521332,6.508213323,6.568150004,6.673628233,6.790306263,6.831264608,6.941196937,7.080629602,7.143374302,7.200793448,7.20143897,7.240170266,7.386606841,7.651851666
GCAM-PR 5.3,Current Policies,World,Price Secondary Energy,US$2010/GJ or local currency/GJ,4.61547944,6.2938356,6.2938356,6.252001766,6.368476052,6.412946439,6.3254944,6.470917304,6.53567825,6.673628233,6.790306263,6.831264608,6.941207023,7.080637671,7.143374302,7.20078437,7.201441995,7.240176317,7.386584651,7.651854692
GCAM-PR 5.3,Current Policies,USA,Price Secondary Energy,US$2010/GJ or local currency/GJ,0,0,0,15.0398141,15.76024848,15.71364182,17.52126368,17.67941648,17.70659294,17.1206207,17.24378622,17.09751103,16.70245181,16.29018944,16.21275913,16.24471244,16.41993928,16.40083184,16.31410602,16.12774393
GCAM-PR 5.3,Current Policies,World,Price Secondary Energy,US$2010/GJ or local currency/GJ,0,0,0,14.30566339,14.80683023,15.01707157,16.2094004,16.77064007,16.92147124,16.67954991,16.96833812,16.99118858,16.71469857,16.78176423,16.80112281,16.84792414,16.89821834,16.87560592,16.81093575,16.91100269
GCAM-PR 5.3,Current Policies,USA,Price Secondary Energy,US$2010/GJ or local currency/GJ,9.243740208,14.98081343,15.52437489,14.39674548,14.97810224,16.34276718,16.27498741,16.43762657,16.5422979,16.91937934,17.39225619,17.86861886,18.3070894,18.82925183,19.13367981,19.32139749,19.43646172,19.56191884,19.67678941,19.75318689
GCAM-PR 5.3,Current Policies,World,Price Secondary Energy,US$2010/GJ or local currency/GJ,9.176689677,14.86369564,14.86048316,15.29727434,15.7132646,15.6401038,15.45443969,15.90557053,16.11729354,16.4486307,16.94776515,17.41955167,17.75958017,18.12318635,18.40318841,18.58227123,18.71309122,18.81829309,18.85634154,18.870892
GCAM-PR 5.3,Current Policies,USA,Price Secondary Energy,US$2010/GJ or local currency/GJ,28.56700971,29.08229733,31.79900726,13.94662327,14.8486106,20.22951728,26.08594745,25.62536778,26.26094835,26.18845628,26.270728,26.04114825,25.40463167,23.53888059,23.39357368,23.58784341,24.3093429,24.28904124,23.88523521,22.83468108
GCAM-PR 5.3,Current Policies,World,Price Secondary Energy,US$2010/GJ or local currency/GJ,31.27998638,30.88979332,30.22717199,18.2909907,20.93651473,21.89417426,22.94939733,24.33259176,25.02003696,25.64615257,25.80011754,25.53918157,24.98995465,24.2339843,23.9679941,24.225999,24.65608987,24.77547404,24.47834751,24.0460649
GCAM-PR 5.3,Current Policies,USA,Price Secondary Energy,US$2010/GJ or local currency/GJ,8.99037298,14.46772058,14.75917359,14.93962915,15.07025045,14.86671748,14.97213116,15.05827602,15.18115106,15.49907044,15.92285537,16.3359892,16.69719081,17.1629992,17.47523799,17.65227229,17.74290353,17.86161495,17.97303198,18.1060417
GCAM-PR 5.3,Current Policies,World,Price Secondary Energy,US$2010/GJ or local currency/GJ,9.06500032,14.75045098,14.69963733,14.9518638,15.118482,15.07081326,14.90305934,14.93503788,15.09461788,15.41724352,15.89027065,16.34983463,16.72505818,17.16159317,17.48871729,17.66488316,17.75983536,17.8636433,17.95397194,18.0534206
GCAM-PR 5.3,Current Policies,USA,Price Secondary Energy,US$2010/GJ or local currency/GJ,6.716103555,6.86508994,6.919604239,6.466641732,6.276890658,6.339732186,3.986321813,2.912741929,3.512896271,3.539814522,3.730469326,3.619084574,2.958480362,1.395727438,1.143163884,1.137728592,1.542483546,1.447491815,1.108053964,0.317833856
GCAM-PR 5.3,Current Policies,World,Price Secondary Energy,US$2010/GJ or local currency/GJ,6.749596039,6.917073593,7.007442582,6.72802654,6.918483654,7.312784385,6.135683917,5.832987341,5.929356454,6.398430574,6.546390691,6.363634973,6.011332351,5.614061242,5.449885113,5.49543399,5.695506531,5.824515213,5.775041731,5.637837255
GCAM-PR 5.3,Current Policies,USA,Price Secondary Energy,US$2010/GJ or local currency/GJ,2.349753493,2.549874872,2.549897465,2.579659239,2.600361116,2.633344043,2.65530146,2.648113577,2.639347394,2.650973238,2.664012774,2.680086262,2.704219087,2.721415782,2.702282522,2.667937545,2.64273961,2.634564078,2.633195573,2.638356518
GCAM-PR 5.3,Current Policies,World,Price Secondary Energy,US$2010/GJ or local currency/GJ,2.349780827,2.549950116,2.550016181,2.588388607,3.117739921,3.750033977,3.442101615,3.383597084,3.483220534,3.639662895,3.783564487,3.887165358,4.003101037,4.133190282,4.208563199,4.251414638,4.290340801,4.365250657,4.456826671,4.558064933
GCAM-PR 5.3,Current Policies,USA,Primary Energy,EJ/yr,93.23048292,89.23128234,87.37047569,87.54738006,91.30437447,90.5994121,90.53220818,90.68635159,91.68231419,93.23441904,95.59422061,97.66509358,99.95181731,101.7063069,104.710878,107.0569425,109.6964593,111.6709623,113.1580241,114.0144901
GCAM-PR 5.3,Current Policies,World,Primary Energy,EJ/yr,472.257654,529.5929751,564.2850582,580.7947172,623.4040601,655.7488013,685.7566446,712.5226829,736.6402073,764.2210687,794.9221269,829.1830987,862.3263409,894.8593511,924.7522002,953.4902905,982.9488965,1011.096377,1035.017063,1059.002353
GCAM-PR 5.3,Current Policies,USA,Primary Energy Biomass,EJ/yr,3.246801334,3.731231496,4.381498397,6.613890842,7.026286037,6.554571333,7.716743203,9.112152372,10.04586679,10.77644404,11.33539724,11.87034839,12.91185852,14.3876409,16.54879248,18.65130581,20.52068252,22.12277295,23.73053369,25.15074814
